62174;6558;898;1784;0
62689;6558;902;1711;0
63204;6558;897;1801;0
63719;6558;895;1837;0
64234;6558;899;1766;0
64749;6558;899;1766;0
65264;6558;902;1711;0
65779;6558;899;1766;0
66294;6558;901;1729;0
66809;6558;898;1784;0
67324;6558;898;1784;0
67840;6558;898;1784;0
68355;6558;900;1748;0
68870;6558;899;1766;0
69385;6558;896;1819;0
69900;6558;899;1766;0
70415;6558;898;1784;0
70930;6558;893;1872;0
71445;6558;891;1906;0
71960;6558;894;1854;0
72475;6558;899;1766;0
72990;6558;896;1819;0
73505;6558;889;1941;0
74020;6558;894;1854;0
74535;6558;892;1889;0
75049;6558;889;1941;0
75565;6558;887;1975;0
76080;6558;886;1991;0
76595;6558;893;1872;0
77110;6558;887;1975;0
77625;6558;887;1975;0
78140;6558;886;1991;0
78655;6558;884;2025;0
79170;6558;885;2008;0
79685;6558;885;2008;0
80200;6558;891;1906;0
80715;6558;885;2008;0
81230;6558;879;2107;0
81745;6558;886;1991;0
82260;6558;882;2058;0
82776;6558;887;1975;0
83291;6558;890;1924;0
83806;6558;886;1991;0
84321;6558;890;1924;0
84836;6558;886;1991;0
85351;6558;889;1941;0
85866;6558;885;2008;0
86381;6558;885;2008;0
86896;6558;883;2041;0
87411;6558;886;1991;0
87926;6558;890;1924;0
88441;6558;885;2008;0
88956;6558;883;2041;0
89470;6558;884;2025;0
89986;6558;888;1958;0
90501;6558;885;2008;0
91016;6558;884;2025;0
91531;6558;886;1991;0
92046;6558;885;2008;0
92561;6558;883;2041;0
93076;6558;886;1991;0
93591;6558;887;1975;0
94106;6558;881;2074;0
94621;6558;881;2074;0
95136;6558;884;2025;0
95651;6558;887;1975;0
96166;6558;888;1958;0
96681;6558;881;2074;0
97197;6558;883;2041;0
97712;6558;887;1975;0
98227;6558;883;2041;0
98742;6558;883;2041;0
99257;6558;885;2008;0
99772;6558;884;2025;0
100287;6558;883;2041;0
100802;6558;883;2041;0
101317;6558;884;2025;0
101832;6558;883;2041;0
102347;6558;882;2058;0
102862;6558;885;2008;0
103377;6558;879;2107;0
103892;6558;882;2058;0
104408;6558;880;2090;0
104923;6558;884;2025;0
105438;6558;888;1958;0
105953;6558;882;2058;0
106468;6558;881;2074;0
106983;6558;882;2058;0
107498;6558;883;2041;0
108013;6558;886;1991;0
108528;6558;883;2041;0
109043;6558;883;2041;0
109558;6558;886;1991;0
110073;6558;881;2074;0
110588;6558;881;2074;0
111104;6558;882;2058;0
111619;6558;883;2041;0
112134;6558;881;2074;0
112649;6558;889;1941;0
113164;6558;881;2074;0
113679;6558;881;2074;0
114194;6558;878;2123;0
114709;6558;880;2090;0
115224;6558;880;2090;0
115739;6558;874;2187;0
116254;6558;880;2090;0
116769;6558;880;2090;0
117284;6558;881;2074;0
117799;6558;880;2090;0
118315;6558;880;2090;0
118830;6558;880;2090;0
119345;6558;880;2090;0
119860;6558;880;2090;0
120375;6558;879;2107;0
120890;6558;876;2155;0
121405;6558;880;2090;0
121920;6558;879;2107;0
122435;6558;876;2155;0
122950;6558;878;2123;0
123465;6558;876;2155;0
123980;6558;879;2107;0
124495;6558;878;2123;0
125010;6558;877;2139;0
125526;6558;882;2058;0
126041;6558;881;2074;0
126556;6558;876;2155;0
127071;6558;876;2155;0
127586;6558;876;2155;0
128101;6558;882;2058;0
128616;6558;878;2123;0
129131;6558;874;2187;0
129646;6558;875;2171;0
130161;6558;878;2123;0
130676;6558;875;2171;0
131191;6558;878;2123;0
131706;6558;878;2123;0
132221;6558;872;2218;0
132737;6558;872;2218;0
133252;6558;875;2171;0
133767;6558;878;2123;0
134282;6558;875;2171;0
134797;6558;874;2187;0
135312;6558;874;2187;0
135827;6558;878;2123;0
136342;6558;870;2250;0
136857;6558;872;2218;0
137372;6558;871;2234;0
137887;6558;881;2074;0
138402;6558;876;2155;0
138917;6558;873;2203;0
139432;6558;868;2281;0
139948;6558;876;2155;0
140463;6558;871;2234;0
140978;6558;873;2203;0
141493;6558;874;2187;0
142008;6558;873;2203;0
142523;6558;872;2218;0
143038;6558;876;2155;0
143553;6558;873;2203;0
144068;6558;871;2234;0
144583;6558;869;2265;0
145099;6558;872;2218;0
145614;6558;878;2123;0
146129;6558;875;2171;0
146644;6558;870;2250;0
147160;6558;872;2218;0
147675;6558;876;2155;0
148190;6558;875;2171;0
148705;6558;871;2234;0
149220;6558;872;2218;0
149735;6558;874;2187;0
150250;6558;873;2203;0
150765;6558;873;2203;0
151280;6558;872;2218;0
151795;6558;872;2218;0
152310;6558;871;2234;0
152825;6558;873;2203;0
153340;6558;874;2187;0
153856;6558;871;2234;0
154371;6558;875;2171;0
154886;6558;871;2234;0
155401;6558;871;2234;0
155916;6558;870;2250;0
156431;6558;875;2171;0
156946;6558;875;2171;0
157461;6558;876;2155;0
157976;6558;866;2311;0
158491;6558;873;2203;0
159006;6558;874;2187;0
159521;6558;874;2187;0
160036;6558;872;2218;0
160551;6558;875;2171;0
161067;6558;871;2234;0
161582;6558;869;2265;0
162097;6558;865;2327;0
162612;6558;865;2327;0
163127;6558;871;2234;0
163642;6558;869;2265;0
164157;6558;871;2234;0
164672;6558;869;2265;0
165187;6558;872;2218;0
165702;6558;870;2250;0
166217;6558;868;2281;0
166732;6558;858;2432;0
167247;6558;868;2281;0
167762;6558;867;2296;0
168278;6558;869;2265;0
168793;6558;874;2187;0
169308;6558;870;2250;0
169823;6558;866;2311;0
170338;6558;867;2296;0
170853;6558;870;2250;0
171368;6558;866;2311;0
171883;6558;871;2234;0
172398;6558;871;2234;0
172913;6558;870;2250;0
173428;6558;870;2250;0
173943;6558;873;2203;0
174458;6558;870;2250;0
174973;6558;864;2342;0
175489;6558;863;2357;0
176004;6558;867;2296;0
176519;6558;871;2234;0
177034;6558;869;2265;0
177549;6558;865;2327;0
178064;6558;867;2296;0
178579;6558;865;2327;0
179094;6558;868;2281;0
179609;6558;867;2296;0
180124;6558;866;2311;0
180639;6558;860;2402;0
181154;6558;864;2342;0
181669;6558;867;2296;0
182184;6558;868;2281;0
182700;6558;869;2265;0
183215;6558;868;2281;0
183730;6558;869;2265;0
184245;6558;866;2311;0
184760;6558;865;2327;0
185275;6558;862;2372;0
185790;6558;862;2372;0
186305;6558;866;2311;0
186820;6558;864;2342;0
187335;6558;862;2372;0
187850;6558;865;2327;0
188365;6558;866;2311;0
188880;6558;865;2327;0
189395;6558;866;2311;0
189911;6558;864;2342;0
190426;6558;873;2203;0
190941;6558;864;2342;0
191456;6558;859;2417;0
191971;6558;864;2342;0
192486;6558;865;2327;0
193001;6558;858;2432;0
193516;6558;862;2372;0
194031;6558;866;2311;0
194546;6558;865;2327;0
195061;6558;859;2417;0
195576;6558;861;2387;0
196091;6558;864;2342;0
196606;6558;863;2357;0
197122;6558;859;2417;0
197637;6558;862;2372;0
198153;6558;863;2357;0
198668;6558;861;2387;0
199183;6558;862;2372;0
199698;6558;862;2372;0
200213;6558;862;2372;0
200728;6558;859;2417;0
201243;6558;864;2342;0
201758;6558;862;2372;0
202273;6558;859;2417;0
202788;6558;860;2402;0
203303;6558;859;2417;0
203819;6558;859;2417;0
204334;6558;860;2402;0
204849;6558;857;2446;0
205364;6558;858;2432;0
205879;6558;866;2311;0
206394;6558;862;2372;0
206909;6558;863;2357;0
207424;6558;861;2387;0
207939;6558;857;2446;0
208454;6558;859;2417;0
208969;6558;862;2372;0
209484;6558;862;2372;0
209999;6558;862;2372;0
210514;6558;856;2461;0
211030;6558;855;2476;0
211545;6558;858;2432;0
212060;6558;858;2432;0
212575;6558;857;2446;0
213090;6558;860;2402;0
213605;6558;861;2387;0
214120;6558;860;2402;0
214635;6558;862;2372;0
215150;6558;859;2417;0
215665;6558;862;2372;0
216180;6558;858;2432;0
216695;6558;861;2387;0
217210;6558;860;2402;0
217725;6558;858;2432;0
218241;6558;852;2519;0
218756;6558;852;2519;0
219271;6558;848;2577;0
219786;6558;859;2417;0
220301;6558;856;2461;0
220816;6558;856;2461;0
221331;6558;857;2446;0
221846;6558;858;2432;0
222361;6558;858;2432;0
222876;6558;859;2417;0
223391;6558;863;2357;0
223906;6558;857;2446;0
224421;6558;859;2417;0
224936;6558;859;2417;0
225452;6558;859;2417;0
225967;6558;856;2461;0
226482;6558;855;2476;0
226997;6558;858;2432;0
227512;6558;856;2461;0
228027;6558;855;2476;0
228542;6558;857;2446;0
229057;6558;859;2417;0
229572;6558;857;2446;0
230087;6558;853;2505;0
230602;6558;854;2490;0
231117;6558;855;2476;0
231632;6558;852;2519;0
232147;6558;849;2562;0
232663;6558;854;2490;0
233178;6558;851;2534;0
233693;6558;852;2519;0
234208;6558;855;2476;0
234723;6558;859;2417;0
235238;6558;849;2562;0
235753;6558;849;2562;0
236268;6558;855;2476;0
236783;6558;856;2461;0
237298;6558;853;2505;0
237813;6558;855;2476;0
238328;6558;856;2461;0
238843;6558;854;2490;0
239358;6558;852;2519;0
239874;6558;855;2476;0
240389;6558;855;2476;0
240904;6558;853;2505;0
241419;6558;846;2605;0
241934;6558;851;2534;0
242449;6558;861;2387;0
242964;6558;848;2577;0
243479;6558;846;2605;0
243994;6558;851;2534;0
244509;6558;854;2490;0
245024;6558;851;2534;0
245539;6558;850;2548;0
246054;6558;850;2548;0
246569;6558;851;2534;0
247085;6558;851;2534;0
247600;6558;853;2505;0
248115;6558;845;2619;0
248630;6558;850;2548;0
249145;6558;853;2505;0
249660;6558;851;2534;0
250175;6558;852;2519;0
250690;6558;852;2519;0
251205;6558;851;2534;0
251720;6558;848;2577;0
252235;6558;848;2577;0
252750;6558;850;2548;0
253265;6558;852;2519;0
253780;6558;850;2548;0
254296;6558;847;2591;0
254811;6558;852;2519;0
255326;6558;852;2519;0
255841;6558;848;2577;0
256356;6558;840;2689;0
256871;6558;847;2591;0
257387;6558;850;2548;0
257902;6558;848;2577;0
258417;6558;846;2605;0
258932;6558;850;2548;0
259447;6558;852;2519;0
259962;6558;845;2619;0
260477;6558;843;2647;0
260993;6558;850;2548;0
261508;6558;851;2534;0
262023;6558;849;2562;0
262538;6558;847;2591;0
263053;6558;850;2548;0
263568;6558;852;2519;0
264083;6558;849;2562;0
264598;6558;847;2591;0
265113;6558;847;2591;0
265628;6558;852;2519;0
266143;6558;849;2562;0
266658;6558;839;2703;0
267173;6558;843;2647;0
267688;6558;844;2633;0
268204;6558;846;2605;0
268719;6558;848;2577;0
269234;6558;847;2591;0
269749;6558;850;2548;0
270264;6558;847;2591;0
270779;6558;845;2619;0
271294;6558;848;2577;0
271809;6558;845;2619;0
272324;6558;840;2689;0
272839;6558;846;2605;0
273354;6558;846;2605;0
273869;6558;847;2591;0
274384;6558;837;2730;0
274899;6558;849;2562;0
275415;6558;846;2605;0
275930;6558;842;2661;0
276445;6558;841;2675;0
276960;6558;845;2619;0
277475;6558;846;2605;0
277990;6558;845;2619;0
278505;6558;842;2661;0
279020;6558;849;2562;0
279535;6558;849;2562;0
280050;6558;845;2619;0
280565;6558;842;2661;0
281080;6558;845;2619;0
281595;6558;849;2562;0
282110;6558;846;2605;0
282626;6558;844;2633;0
283141;6558;840;2689;0
283656;6558;844;2633;0
284171;6558;843;2647;0
284686;6558;839;2703;0
285201;6558;841;2675;0
285716;6558;847;2591;0
286231;6558;845;2619;0
286746;6558;844;2633;0
287261;6558;845;2619;0
287776;6558;840;2689;0
288291;6558;842;2661;0
288806;6558;841;2675;0
289321;6558;842;2661;0
289837;6558;841;2675;0
290352;6558;835;2758;0
290867;6558;839;2703;0
291382;6558;843;2647;0
291897;6558;842;2661;0
292412;6558;839;2703;0
292927;6558;841;2675;0
293442;6558;843;2647;0
293957;6558;839;2703;0
294472;6558;835;2758;0
294987;6558;837;2730;0
295502;6558;839;2703;0
296017;6558;836;2744;0
296532;6558;840;2689;0
297048;6558;837;2730;0
297563;6558;839;2703;0
298078;6558;840;2689;0
298593;6558;840;2689;0
299108;6558;840;2689;0
299623;6558;843;2647;0
300138;6558;842;2661;0
300653;6558;837;2730;0
301168;6558;837;2730;0
301683;6558;838;2717;0
302198;6558;835;2758;0
302713;6558;836;2744;0
303228;6558;839;2703;0
303744;6558;841;2675;0
304259;6558;842;2661;0
304774;6558;832;2798;0
305289;6558;832;2798;0
305804;6558;843;2647;0
306319;6558;838;2717;0
306834;6558;838;2717;0
307349;6558;835;2758;0
307864;6558;840;2689;0
308379;6558;836;2744;0
308894;6558;836;2744;0
309409;6558;841;2675;0
309924;6558;843;2647;0
310439;6558;838;2717;0
310955;6558;833;2785;0
311470;6558;836;2744;0
311985;6558;842;2661;0
312500;6558;837;2730;0
313015;6558;839;2703;0
313530;6558;838;2717;0
314045;6558;841;2675;0
314560;6558;837;2730;0
315075;6558;837;2730;0
315590;6558;838;2717;0
316105;6558;841;2675;0
316620;6558;837;2730;0
317135;6558;835;2758;0
317650;6558;835;2758;0
318166;6558;842;2661;0
318681;6558;836;2744;0
319196;6558;833;2785;0
319711;6558;838;2717;0
320226;6558;839;2703;0
320741;6558;835;2758;0
321256;6558;829;2839;0
321771;6558;833;2785;0
322286;6558;839;2703;0
322801;6558;834;2771;0
323316;6558;826;2879;0
323831;6558;837;2730;0
324346;6558;836;2744;0
324861;6558;835;2758;0
325377;6558;831;2812;0
325892;6558;829;2839;0
326407;6558;832;2798;0
326922;6558;834;2771;0
327437;6558;835;2758;0
327952;6558;836;2744;0
328467;6558;834;2771;0
328982;6558;834;2771;0
329497;6558;831;2812;0
330012;6558;832;2798;0
330527;6558;835;2758;0
331042;6558;829;2839;0
331558;6558;829;2839;0
332073;6558;832;2798;0
332589;6558;834;2771;0
333104;6558;833;2785;0
333619;6558;831;2812;0
334134;6558;835;2758;0
334649;6558;838;2717;0
335164;6558;833;2785;0
335679;6558;832;2798;0
336194;6558;831;2812;0
336709;6558;835;2758;0
337224;6558;833;2785;0
337739;6558;831;2812;0
338254;6558;824;2905;0
338769;6558;829;2839;0
339284;6558;829;2839;0
339800;6558;824;2905;0
340315;6558;827;2865;0
340830;6558;831;2812;0
341345;6558;831;2812;0
341860;6558;825;2892;0
342375;6558;828;2852;0
342890;6558;834;2771;0
343405;6558;828;2852;0
343920;6558;826;2879;0
344435;6558;831;2812;0
344950;6558;823;2918;0
345465;6558;827;2865;0
345980;6558;825;2892;0
346496;6558;828;2852;0
347011;6558;832;2798;0
347526;6558;831;2812;0
348041;6558;829;2839;0
348556;6558;831;2812;0
349071;6558;826;2879;0
349586;6558;830;2825;0
350101;6558;830;2825;0
350616;6558;832;2798;0
351131;6558;830;2825;0
351646;6558;831;2812;0
352161;6558;828;2852;0
352676;6558;830;2825;0
353191;6558;829;2839;0
353707;6558;828;2852;0
354222;6558;828;2852;0
354737;6558;829;2839;0
355252;6558;828;2852;0
355767;6558;826;2879;0
356282;6558;831;2812;0
356797;6558;830;2825;0
357312;6558;827;2865;0
357827;6558;826;2879;0
358342;6558;827;2865;0
358857;6558;830;2825;0
359372;6558;827;2865;0
359887;6558;827;2865;0
360402;6558;823;2918;0
360918;6558;830;2825;0
361433;6558;828;2852;0
361948;6558;827;2865;0
362463;6558;829;2839;0
362978;6558;826;2879;0
363493;6558;824;2905;0
364008;6558;828;2852;0
364523;6558;825;2892;0
365038;6558;824;2905;0
365553;6558;825;2892;0
366068;6558;826;2879;0
366583;6558;826;2879;0
367098;6558;827;2865;0
367613;6558;824;2905;0
368129;6558;825;2892;0
368644;6558;832;2798;0
369159;6558;824;2905;0
369674;6558;823;2918;0
370189;6558;825;2892;0
370704;6558;825;2892;0
371219;6558;821;2944;0
371734;6558;821;2944;0
372249;6558;823;2918;0
372764;6558;826;2879;0
373279;6558;824;2905;0
373794;6558;826;2879;0
374309;6558;824;2905;0
374824;6558;824;2905;0
375340;6558;821;2944;0
375855;6558;829;2839;0
376370;6558;826;2879;0
376885;6558;823;2918;0
377400;6558;822;2931;0
377915;6558;822;2931;0
378430;6558;823;2918;0
378945;6558;824;2905;0
379460;6558;823;2918;0
379975;6558;817;2996;0
380490;6558;819;2970;0
381005;6558;823;2918;0
381520;6558;822;2931;0
382035;6558;825;2892;0
382551;6558;822;2931;0
383066;6558;823;2918;0
383581;6558;824;2905;0
384096;6558;822;2931;0
384611;6558;819;2970;0
385126;6558;822;2931;0
385641;6558;818;2983;0
386156;6558;818;2983;0
386671;6558;820;2957;0
387186;6558;821;2944;0
387701;6558;820;2957;0
388216;6558;819;2970;0
388731;6558;820;2957;0
389246;6558;822;2931;0
389762;6558;820;2957;0
390277;6558;819;2970;0
390792;6558;820;2957;0
391307;6558;822;2931;0
391822;6558;818;2983;0
392337;6558;823;2918;0
392852;6558;821;2944;0
393367;6558;821;2944;0
393882;6558;817;2996;0
394397;6558;817;2996;0
394912;6558;819;2970;0
395427;6558;818;2983;0
395942;6558;816;3009;0
396457;6558;817;2996;0
396973;6558;817;2996;0
397488;6558;819;2970;0
398003;6558;818;2983;0
398518;6558;818;2983;0
399033;6558;817;2996;0
399548;6558;814;3035;0
400063;6558;822;2931;0
400578;6558;818;2983;0
401093;6558;817;2996;0
401608;6558;821;2944;0
402123;6558;817;2996;0
402638;6558;817;2996;0
403153;6558;817;2996;0
403668;6558;817;2996;0
404184;6558;815;3022;0
404699;6558;814;3035;0
405214;6558;815;3022;0
405729;6558;818;2983;0
406244;6558;815;3022;0
406759;6558;815;3022;0
407274;6558;818;2983;0
407790;6558;819;2970;0
408305;6558;819;2970;0
408820;6558;808;3111;0
409335;6558;816;3009;0
409850;6558;818;2983;0
410365;6558;816;3009;0
410881;6558;814;3035;0
411396;6558;815;3022;0
411911;6558;816;3009;0
412426;6558;813;3047;0
412941;6558;810;3086;0
413456;6558;814;3035;0
413971;6558;818;2983;0
414486;6558;815;3022;0
415001;6558;808;3111;0
415516;6558;810;3086;0
416031;6558;813;3047;0
416546;6558;812;3060;0
417061;6558;809;3098;0
417576;6558;811;3073;0
418092;6558;814;3035;0
418607;6558;813;3047;0
419122;6558;813;3047;0
419637;6558;806;3136;0
420152;6558;811;3073;0
420667;6558;811;3073;0
421182;6558;813;3047;0
421697;6558;814;3035;0
422212;6558;813;3047;0
422727;6558;813;3047;0
423242;6558;812;3060;0
423757;6558;810;3086;0
424272;6558;805;3148;0
424787;6558;807;3123;0
425303;6558;810;3086;0
425818;6558;812;3060;0
426333;6558;810;3086;0
426848;6558;810;3086;0
427363;6558;814;3035;0
427878;6558;814;3035;0
428393;6558;811;3073;0
428908;6558;809;3098;0
429423;6558;812;3060;0
429938;6558;813;3047;0
430453;6558;805;3148;0
430968;6558;804;3161;0
431483;6558;808;3111;0
431998;6558;813;3047;0
432514;6558;807;3123;0
433029;6558;808;3111;0
433544;6558;811;3073;0
434059;6558;808;3111;0
434574;6558;810;3086;0
435089;6558;805;3148;0
435604;6558;806;3136;0
436119;6558;805;3148;0
436634;6558;806;3136;0
437149;6558;800;3210;0
437664;6558;804;3161;0
438179;6558;801;3198;0
438694;6558;800;3210;0
439209;6558;805;3148;0
439725;6558;809;3098;0
440240;6558;809;3098;0
440755;6558;802;3186;0
441270;6558;804;3161;0
441785;6558;809;3098;0
442300;6558;806;3136;0
442815;6558;805;3148;0
443330;6558;806;3136;0
443845;6558;807;3123;0
444360;6558;807;3123;0
444875;6558;809;3098;0
445390;6558;809;3098;0
445905;6558;805;3148;0
446420;6558;808;3111;0
446936;6558;808;3111;0
447451;6558;806;3136;0
447966;6558;803;3173;0
448481;6558;805;3148;0
448996;6558;808;3111;0
449511;6558;807;3123;0
450026;6558;805;3148;0
450541;6558;802;3186;0
451056;6558;804;3161;0
451571;6558;798;3235;0
452086;6558;798;3235;0
452601;6558;800;3210;0
453116;6558;797;3247;0
453632;6558;801;3198;0
454147;6558;804;3161;0
454662;6558;805;3148;0
455177;6558;806;3136;0
455692;6558;803;3173;0
456207;6558;795;3272;0
456722;6558;797;3247;0
457237;6558;804;3161;0
457752;6558;803;3173;0
458267;6558;801;3198;0
458782;6558;802;3186;0
459297;6558;805;3148;0
459812;6558;799;3223;0
460327;6558;789;3344;0
460843;6558;801;3198;0
461358;6558;811;3073;0
461873;6558;800;3210;0
462388;6558;797;3247;0
462903;6558;803;3173;0
463418;6558;800;3210;0
463933;6558;792;3308;0
464448;6558;793;3296;0
464963;6558;804;3161;0
465478;6558;802;3186;0
465993;6558;800;3210;0
466508;6558;799;3223;0
467023;6558;800;3210;0
467538;6558;802;3186;0
468054;6558;801;3198;0
468569;6558;803;3173;0
469084;6558;802;3186;0
469599;6558;804;3161;0
470114;6558;801;3198;0
470629;6558;801;3198;0
471144;6558;800;3210;0
471659;6558;803;3173;0
472175;6558;801;3198;0
472690;6558;792;3308;0
473205;6558;802;3186;0
473720;6558;804;3161;0
474235;6558;802;3186;0
474750;6558;800;3210;0
475266;6558;801;3198;0
475781;6558;799;3223;0
476296;6558;798;3235;0
476811;6558;798;3235;0
477326;6558;799;3223;0
477841;6558;798;3235;0
478356;6558;797;3247;0
478871;6558;795;3272;0
479386;6558;798;3235;0
479901;6558;792;3308;0
480416;6558;801;3198;0
480931;6558;795;3272;0
481446;6558;800;3210;0
481961;6558;799;3223;0
482477;6558;799;3223;0
482992;6558;799;3223;0
483507;6558;799;3223;0
484022;6558;800;3210;0
484537;6558;798;3235;0
485052;6558;793;3296;0
485567;6558;797;3247;0
486082;6558;801;3198;0
486597;6558;797;3247;0
487112;6558;798;3235;0
487627;6558;799;3223;0
488142;6558;798;3235;0
488657;6558;798;3235;0
489172;6558;800;3210;0
489688;6558;798;3235;0
490203;6558;797;3247;0
490718;6558;789;3344;0
491233;6558;795;3272;0
491748;6558;795;3272;0
492263;6558;795;3272;0
492778;6558;789;3344;0
493293;6558;794;3284;0
493808;6558;794;3284;0
494323;6558;803;3173;0
494838;6558;801;3198;0
495353;6558;794;3284;0
495868;6558;796;3260;0
496384;6558;793;3296;0
496899;6558;791;3320;0
497414;6558;788;3356;0
497929;6558;794;3284;0
498444;6558;796;3260;0
498959;6558;796;3260;0
499474;6558;793;3296;0
499989;6558;794;3284;0
500504;6558;794;3284;0
501019;6558;794;3284;0
501534;6558;796;3260;0
502049;6558;789;3344;0
502564;6558;796;3260;0
503079;6558;792;3308;0
503595;6558;795;3272;0
504110;6558;791;3320;0
504625;6558;790;3332;0
505140;6558;789;3344;0
505655;6558;789;3344;0
506170;6558;788;3356;0
506685;6558;792;3308;0
507200;6558;791;3320;0
507715;6558;794;3284;0
508230;6558;794;3284;0
508745;6558;793;3296;0
509260;6558;782;3428;0
509775;6558;792;3308;0
510290;6558;792;3308;0
510806;6558;790;3332;0
511321;6558;783;3416;0
511836;6558;790;3332;0
512351;6558;790;3332;0
512866;6558;788;3356;0
513381;6558;787;3368;0
513896;6558;788;3356;0
514411;6558;785;3392;0
514926;6558;790;3332;0
515441;6558;784;3404;0
515956;6558;792;3308;0
516471;6558;792;3308;0
516986;6558;792;3308;0
517501;6558;790;3332;0
518017;6558;792;3308;0
518532;6558;789;3344;0
519047;6558;788;3356;0
519562;6558;787;3368;0
520077;6558;789;3344;0
520592;6558;790;3332;0
521107;6558;789;3344;0
521622;6558;790;3332;0
522137;6558;788;3356;0
522652;6558;790;3332;0
523167;6558;786;3380;0
523682;6558;785;3392;0
524197;6558;785;3392;0
524712;6558;786;3380;0
525228;6558;787;3368;0
525743;6558;788;3356;0
526258;6558;789;3344;0
526773;6558;790;3332;0
527288;6558;781;3439;0
527803;6558;790;3332;0
528318;6558;790;3332;0
528833;6558;788;3356;0
529348;6558;784;3404;0
529863;6558;789;3344;0
530378;6558;788;3356;0
530893;6558;788;3356;0
531408;6558;789;3344;0
531923;6558;789;3344;0
532439;6558;790;3332;0
532954;6558;787;3368;0
533469;6558;786;3380;0
533984;6558;786;3380;0
534499;6558;786;3380;0
535014;6558;788;3356;0
535529;6558;782;3428;0
536044;6558;784;3404;0
536559;6558;782;3428;0
537074;6558;783;3416;0
537590;6558;782;3428;0
538105;6558;785;3392;0
538620;6558;784;3404;0
539136;6558;789;3344;0
539651;6558;785;3392;0
540166;6558;785;3392;0
540681;6558;786;3380;0
541196;6558;784;3404;0
541711;6558;785;3392;0
542226;6558;787;3368;0
542741;6558;785;3392;0
543256;6558;785;3392;0
543771;6558;782;3428;0
544286;6558;782;3428;0
544801;6558;785;3392;0
545316;6558;784;3404;0
545831;6558;786;3380;0
546347;6558;780;3451;0
546862;6558;782;3428;0
547377;6558;782;3428;0
547892;6558;783;3416;0
548407;6558;785;3392;0
548922;6558;784;3404;0
549437;6558;784;3404;0
549952;6558;784;3404;0
550467;6558;785;3392;0
550982;6558;784;3404;0
551497;6558;781;3439;0
552012;6558;780;3451;0
552527;6558;782;3428;0
553042;6558;781;3439;0
553558;6558;778;3475;0
554073;6558;777;3486;0
554588;6558;778;3475;0
555103;6558;779;3463;0
555618;6558;780;3451;0
556133;6558;779;3463;0
556648;6558;779;3463;0
557163;6558;783;3416;0
557678;6558;777;3486;0
558193;6558;773;3533;0
558708;6558;777;3486;0
559223;6558;778;3475;0
559738;6558;780;3451;0
560253;6558;780;3451;0
560769;6558;777;3486;0
561284;6558;779;3463;0
561799;6558;779;3463;0
562314;6558;783;3416;0
562829;6558;780;3451;0
563344;6558;777;3486;0
563859;6558;778;3475;0
564374;6558;776;3498;0
564889;6558;774;3521;0
565404;6558;772;3545;0
565919;6558;776;3498;0
566434;6558;779;3463;0
566949;6558;774;3521;0
567464;6558;776;3498;0
567980;6558;775;3510;0
568495;6558;776;3498;0
569010;6558;777;3486;0
569525;6558;780;3451;0
